Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe3200310031003700,14-09-2008,Female,Product,Yes,1,4,5.1,0.43
fffe3600340038003900,30-12-2008,Female,Product,No,2,7,7.6,0.74
fffe32003700320039003800,15-02-2008,Male,Product,Yes,3,5,6.6,0.44
fffe3400330039003400,08-05-2008,Female,Product,Yes,3,5,,0.5
fffe33003000300038003500,04-09-2008,Male,Product,No,4,6,6.7,0.58
fffe33003000310038003600,30-09-2008,Male,Product,Yes,2,5,4.6,0.42
fffe3100330039003300,31-03-2008,Female,Service,No,1,2,4.8,
fffe32003800330038003800,14-10-2008,Female,Product,Yes,1,3,4.8,0.36
fffe3400350039003300,23-09-2008,Female,Service,No,1,1,3.4,0.13
fffe33003000320039003000,07-11-2008,Female,Service,Yes,3,7,7.1,0.63
fffe32003000310030003100,05-12-2008,Male,Service,No,3,8,9.3,1
fffe32003400340039003900,29-07-2008,Female,Product,Yes,2,5,5.3,0.47
fffe33003100340037003000,20-04-2008,Male,Product,Yes,0,1,2.8,0.21
fffe32003500340030003400,03-01-2008,Female,Service,Yes,1,4,4.5,0.3
fffe33003200370032003500,04-03-2008,Male,Service,No,3,5,6.4,0.59
fffe33003000300039003000,02-02-2008,Female,Product,Yes,2,5,5,0.33
fffe32003400310031003500,13-12-2008,Male,Service,No,3,7,7.8,0.7
fffe3800330031003900,17-03-2008,Male,Product,No,3,6,,0.6
fffe3700310038003000,02-05-2008,Female,Service,No,2,2,2.7,0.18
fffe32003100330036003100,30-07-2008,Female,Product,Yes,1,2,3.7,0.15
fffe31003800340034003500,09-03-2008,Male,Product,No,3,7,6.9,0.59
fffe32003900340032003500,14-10-2008,Male,Service,Yes,2,4,6.7,0.46
fffe31003800370032003600,05-11-2008,Male,Service,Yes,1,1,3.3,0.16
fffe31003900370032003600,09-12-2008,Female,Product,No,2,5,5.6,0.46
fffe32003000310032003300,15-05-2008,Male,Service,Yes,3,4,,0.35
fffe37003600,19-03-2008,Female,Service,No,2,4,4.5,0.39
fffe31003100340030003400,21-02-2008,Male,Service,No,4,6,,0.58
fffe3200330031003700,25-03-2008,Male,Service,Yes,2,5,5.7,0.36
fffe3800340033003400,05-03-2008,Male,Product,Yes,2,,3.2,0.14
fffe32003500350034003000,01-05-2008,Female,Service,No,2,5,6.5,0.54
fffe31003800350038003900,02-02-2008,Male,Product,Yes,2,5,7,0.61
fffe31003000330037003600,17-03-2008,Female,Product,No,2,2,4.5,0.25
fffe32003200320034003400,12-11-2008,Male,Service,Yes,1,,3.7,0.23
fffe32003400350038003400,22-09-2008,Male,Service,Yes,2,5,4.4,0.36
fffe33003200330036003800,23-11-2008,Female,Product,Yes,3,4,3.7,0.25
fffe31003800310036003400,25-12-2008,Female,Service,Yes,0,1,3.6,0.25
fffe32003000360034003900,27-07-2008,Male,Service,No,4,8,,1
fffe32003000310037003100,07-08-2008,Male,Service,No,1,3,4.8,0.34
fffe31003700300032003400,05-03-2008,Male,Service,Yes,3,7,7.8,0.57
fffe3700390035003100,10-11-2008,Female,Service,No,1,3,,0.46
fffe3500360033003700,30-10-2008,Male,Product,No,1,4,,
fffe3200310032003900,25-02-2008,Female,Product,No,1,3,4,0.31
fffe32003200350039003500,30-08-2008,Female,Product,Yes,3,8,9.8,0.96
fffe3700370033003600,01-02-2008,Male,Product,Yes,3,7,7.2,0.59
fffe33003300320035003500,05-02-2008,Female,Service,Yes,2,4,5.1,0.36
fffe32003900370037003600,24-06-2008,Female,Product,No,0,1,2.6,0.18
fffe3900370034003100,05-07-2008,Female,Service,No,3,4,6.9,0.47
fffe33003200370036003100,12-05-2008,Male,Service,Yes,2,5,6.6,0.63
fffe32003400320033003000,20-07-2008,Male,Service,No,2,6,7.6,0.63
fffe31003700330036003300,22-12-2008,Female,Service,No,3,6,8.5,0.65
fffe32003600350032003800,09-05-2008,Female,Product,Yes,1,3,1.9,0.13
fffe32003800360032003800,22-05-2008,Female,Service,Yes,3,6,6.9,0.48
fffe31003700310030003000,28-12-2008,Female,Service,No,2,4,6.1,0.39
fffe31003300390033003000,20-08-2008,Male,Product,Yes,2,4,3.7,0.32
fffe31003800370037003700,09-06-2008,Male,Service,No,1,4,5.3,0.41
fffe33003400340039003200,09-05-2008,Female,Service,Yes,1,4,6.9,0.46
fffe3200380030003900,08-01-2008,Female,Service,No,1,2,,0.14
fffe33003200390033003600,22-12-2008,Female,Product,Yes,2,3,4.3,0.39
fffe32003900330032003700,19-04-2008,Male,Service,No,4,7,8.5,0.69
fffe320037003900,19-02-2008,Female,Service,Yes,1,3,3.2,0.21
fffe31003300300030003100,20-10-2008,Male,Service,No,2,4,8.1,0.61
fffe33003300300039003700,18-10-2008,Male,Service,No,3,7,5.8,0.55
fffe32003300380032003200,16-06-2008,Male,Service,No,2,6,6.3,0.62
fffe3100340035003300,26-03-2008,Female,Service,Yes,3,5,5.7,0.4
fffe32003400300035003200,26-10-2008,Female,Service,Yes,1,1,4.1,0.24
fffe32003200370036003400,13-06-2008,Female,Service,Yes,1,1,3.3,0.26
fffe32003500300036003100,18-08-2008,Male,Product,No,2,4,7.6,0.54
fffe3400350038003600,01-05-2008,Male,Product,No,4,7,6.6,0.62
fffe31003100360033003900,22-09-2008,Female,Service,Yes,4,8,8.2,0.77
fffe3400330037003700,14-02-2008,Female,Service,Yes,2,5,,
fffe32003800300033003000,03-12-2008,Male,Service,No,4,7,7.8,0.56
fffe31003900390030003900,15-01-2008,Male,Service,Yes,1,2,4.6,0.27
fffe31003800380035003900,17-09-2008,Female,Product,Yes,1,1,3.2,0.23
fffe32003300390032003800,05-06-2008,Male,Service,No,3,5,6.6,0.48
fffe31003600390035003200,11-11-2008,Male,Product,Yes,2,3,,0.32
fffe32003800370034003600,05-07-2008,Male,Service,Yes,1,3,3.8,0.27
fffe3400310036003800,04-11-2008,Male,Product,Yes,2,,4.3,0.2
fffe3900390038003400,20-10-2008,Female,Product,Yes,1,2,6.2,0.46
fffe32003300330030003400,08-11-2008,Female,Service,No,4,8,9.5,0.8
fffe32003800390034003800,27-11-2008,Male,Service,Yes,1,1,0.1,0
fffe32003800340035003000,22-09-2008,Male,Service,Yes,3,5,5.5,0.43
fffe32003100330034003300,06-12-2008,Female,Product,No,1,3,4,0.2
fffe32003600380032003100,15-02-2008,Male,Service,No,3,6,7.8,0.69
fffe31003600380039003900,29-06-2008,Male,Product,Yes,1,3,5.9,0.43
fffe32003300300039003800,21-01-2008,Female,Service,Yes,1,1,5.3,0.29
fffe3800340037003700,13-06-2008,Male,Product,No,3,6,8.2,0.73
fffe32003200320031003500,24-06-2008,Male,Service,No,3,5,6.7,0.68
fffe3300370036003500,10-12-2008,Female,Service,No,2,5,5.3,0.47
fffe32003200380034003900,31-10-2008,Male,Product,Yes,1,2,4.6,0.41
fffe31003100370033003400,19-11-2008,Female,Product,Yes,3,6,6.9,0.62
fffe31003600340037003600,19-10-2008,Female,Service,No,3,4,5.6,0.5
fffe340030003300,03-09-2008,Male,Service,No,3,5,6.7,0.6
fffe3300340032003100,01-07-2008,Male,Product,No,2,4,,
fffe31003500320031003200,04-05-2008,Male,Service,Yes,2,5,6.3,0.39
fffe31003800390035003900,22-01-2008,Male,Service,No,1,4,7.4,0.51
fffe33003300320036003000,30-11-2008,Female,Service,No,2,3,3,0.23
fffe32003300360032003400,01-06-2008,Male,Service,No,3,5,6.3,0.43
fffe32003100300038003000,30-04-2008,Male,Service,No,2,5,7.4,0.56
fffe32003300380035003900,11-01-2008,Female,Service,No,0,1,3.9,0.27
fffe31003000300036003300,27-06-2008,Female,Product,Yes,4,7,,0.51
fffe32003200380036003300,20-09-2008,Female,Product,No,1,4,4.6,0.41
fffe31003900350036003200,09-11-2008,Male,Service,No,3,5,5.3,0.37
fffe32003800360032003400,31-12-2008,Male,Service,Yes,1,2,3.7,0.28
fffe32003200370034003600,21-02-2008,Male,Product,No,4,9,,
fffe31003500360030003800,05-07-2008,Male,Service,No,2,4,7,0.54
fffe33003000330037003900,15-07-2008,Female,Product,Yes,2,4,6.1,0.42
fffe31003700360030003000,08-01-2008,Female,Service,No,2,5,5.1,0.45
fffe31003600300039003500,21-12-2008,Male,Service,Yes,2,3,5.4,0.49
fffe32003900350038003400,19-08-2008,Male,Product,No,3,6,7.3,0.53
fffe31003200370036003100,08-04-2008,Male,Service,Yes,2,4,6.5,0.6
fffe32003500360031003600,09-11-2008,Female,Service,Yes,3,6,5.8,0.53
fffe32003800390033003200,13-12-2008,Female,Service,Yes,1,3,4.7,0.29
fffe32003500380033003500,22-08-2008,Male,Service,Yes,2,4,6.3,0.45
fffe3900340038003000,22-08-2008,Male,Service,Yes,2,6,6.8,0.54
fffe3300340033003800,22-06-2008,Female,Product,No,2,5,7.2,0.57
fffe32003100340034003200,29-03-2008,Male,Service,No,4,8,,0.68
fffe32003500380039003100,08-02-2008,Female,Product,No,5,9,7.7,0.73
fffe33003200310036003600,27-09-2008,Male,Service,No,4,8,6.8,0.58
fffe3500300031003900,06-04-2008,Male,Product,Yes,4,6,8.1,0.66
fffe3500310039003900,16-03-2008,Female,Service,No,2,3,,0.22
fffe32003500380038003800,07-01-2008,Male,Product,Yes,2,4,8.2,0.68
fffe32003200330039003100,19-03-2008,Female,Service,No,0,1,3.1,0.21
fffe32003500320032003500,13-11-2008,Female,Service,No,2,4,6.4,0.45
fffe32003000310032003100,04-01-2008,Female,Product,Yes,2,4,3,0.24
fffe31003300340039003600,17-05-2008,Male,Product,Yes,0,1,,0.09
fffe31003600340034003700,01-10-2008,Female,Service,Yes,1,4,6.1,0.39
fffe31003700340035003800,07-09-2008,Male,Service,No,3,5,6.4,0.58
fffe32003800330036003000,21-07-2008,Female,Service,Yes,1,4,6,0.42
fffe32003100370032003800,16-04-2008,Male,Service,No,3,6,8.4,0.72
fffe32003600380036003000,31-10-2008,Female,Service,Yes,3,5,5.9,0.45
fffe33003000390034003000,08-11-2008,Female,Service,No,2,4,8,0.59
fffe32003900370039003300,21-08-2008,Male,Product,Yes,3,5,5.2,0.47
fffe33003100370033003100,07-01-2008,Male,Product,No,4,8,9.3,0.82
fffe3700340033003700,03-06-2008,Male,Service,Yes,2,3,4.3,0.21
fffe3300340035003400,06-02-2008,Female,Product,Yes,1,2,3.4,0.2
fffe31003700310034003600,04-07-2008,Male,Service,Yes,1,2,1.4,0.11
fffe31003400360034003900,05-05-2008,Female,Product,Yes,1,1,3.7,0.29
fffe3900320032003400,05-02-2008,Female,Service,No,1,1,,0.03
fffe32003100310034003400,07-08-2008,Female,Service,Yes,0,1,1.5,0.09
fffe31003200310037003900,31-07-2008,Female,Product,Yes,2,4,3.7,0.27
fffe32003200330039003600,08-05-2008,Female,Service,Yes,2,4,7.1,0.57
fffe31003300300035003400,09-08-2008,Female,Product,No,3,7,6.9,0.53
fffe31003000320031003500,01-12-2008,Male,Service,Yes,4,7,8,
fffe31003900350036003400,17-10-2008,Female,Product,Yes,3,4,4.7,0.41
fffe32003900340033003700,24-05-2008,Male,Product,Yes,2,5,7.9,0.76
fffe31003700380035003400,07-11-2008,Male,Product,Yes,0,2,4,0.25
fffe32003100300036003400,09-03-2008,Female,Product,No,0,1,4,0.18
fffe32003200390039003400,01-09-2008,Female,Product,No,2,3,5.6,0.4
fffe3700300034003500,25-02-2008,Female,Service,No,2,4,7.6,0.65
fffe31003900340039003700,10-09-2008,Male,Service,No,3,7,,0.6
fffe3500330033003200,23-08-2008,Female,Service,Yes,3,6,5.1,0.39
fffe3100320039003300,06-11-2008,Male,Service,Yes,2,6,6.6,0.56
fffe32003500320039003600,31-07-2008,Female,Product,Yes,2,5,7.5,0.53
fffe32003000330036003600,31-10-2008,Male,Service,No,2,5,,0.51
fffe31003600370033003600,24-09-2008,Female,Service,Yes,3,5,6.4,0.49
fffe3200330035003700,01-05-2008,Male,Service,No,4,8,6.7,0.62
fffe33003200360031003000,11-09-2008,Male,Service,No,1,1,3.2,0.2
fffe31003300350039003500,21-07-2008,Male,Service,Yes,2,5,5,0.4
fffe31003100370036003300,27-04-2008,Male,Service,Yes,2,,,0.49
fffe31003300390038003700,03-06-2008,Male,Service,Yes,3,5,5.2,0.39
fffe32003600390030003800,19-11-2008,Female,Service,Yes,2,5,4.7,0.42
fffe32003000300039003200,08-07-2008,Male,Product,No,2,6,7.3,0.55
fffe32003300300032003600,11-04-2008,Female,Service,Yes,5,9,9.1,0.78
fffe31003700320031003300,08-10-2008,Female,Product,No,4,7,,
fffe31003400340036003000,17-11-2008,Male,Service,No,2,6,9,0.79
fffe32003100390035003200,30-06-2008,Male,Service,No,2,5,5.9,0.52
fffe31003000380033003400,15-12-2008,Female,Service,No,4,8,,0.74
fffe3200360034003000,26-12-2008,Male,Product,No,3,8,7.3,0.71
fffe31003300380036003500,02-12-2008,Male,Service,No,2,5,6.4,0.53
fffe32003200340035003800,28-04-2008,Female,Service,No,2,5,6.9,0.54
fffe3800310037003500,10-01-2008,Female,Service,No,1,2,2.7,0.22
fffe32003000390038003900,04-11-2008,Female,Service,Yes,2,2,4.8,0.28
fffe31003100370037003200,21-08-2008,Female,Product,Yes,0,1,0.7,0
fffe33003000340032003000,09-09-2008,Female,Product,No,2,2,1.4,0.05
fffe33003000300033003800,04-05-2008,Male,Product,No,2,5,6.8,0.66
fffe32003200360035003900,01-04-2008,Female,Service,No,0,2,1.8,0.15
fffe33003000380034003000,25-08-2008,Male,Service,Yes,2,4,4.5,0.33
fffe31003700340033003100,06-02-2008,Female,Service,No,2,5,4.4,0.39
fffe330035003400,28-06-2008,Male,Product,No,0,,4,0.21
fffe31003900340030003100,09-09-2008,Male,Service,Yes,2,4,4.7,
fffe3300350036003100,09-09-2008,Female,Product,Yes,2,4,5.7,0.34
fffe33003200340032003000,22-03-2008,Female,Product,Yes,1,1,1.5,0.07
fffe3600350034003200,07-07-2008,Male,Service,No,4,8,8.9,0.83
fffe3100370036003600,27-10-2008,Female,Service,Yes,2,4,4.2,0.32
fffe32003600320036003000,21-09-2008,Male,Service,No,2,5,7.4,0.59
fffe32003600340038003300,22-02-2008,Female,Product,Yes,2,4,4.4,0.33
fffe33003400300031003500,06-10-2008,Male,Service,Yes,2,5,5.3,0.5
fffe31003700360035003700,11-01-2008,Male,Product,Yes,2,3,,0.23
fffe33003200360039003300,20-12-2008,Male,Service,No,2,5,6.3,0.53
fffe3400350035003700,26-11-2008,Female,Product,No,1,2,,0.27
fffe33003200360037003300,13-01-2008,Female,Product,Yes,1,3,3.5,0.29
fffe32003800310037003000,15-07-2008,Male,Service,No,3,7,7.5,0.59
fffe31003800350034003900,01-07-2008,Male,Service,Yes,2,5,5.2,
fffe3400360030003600,08-07-2008,Female,Service,No,2,,5.9,0.41
fffe3800380033003300,21-08-2008,Female,Service,No,3,5,4.8,0.4
fffe32003900300031003400,15-01-2008,Male,Product,Yes,2,3,5.8,0.46
fffe3100350037003000,07-02-2008,Female,Service,Yes,3,7,6.6,0.62
fffe3600310039003100,14-02-2008,Female,Service,Yes,1,3,4.2,0.23
fffe31003100370039003000,09-11-2008,Female,Product,Yes,3,,7,0.62
fffe31003700370035003800,26-08-2008,Male,Service,Yes,3,6,7.1,0.62
fffe33003200360030003500,06-08-2008,Male,Service,Yes,2,3,6.7,0.5
fffe3300350038003400,28-03-2008,Female,Service,No,3,7,8,0.63
fffe31003900360038003400,26-07-2008,Female,Product,Yes,2,3,4.1,0.23
fffe3300320038003900,10-09-2008,Female,Service,No,3,5,7.6,0.62
fffe32003600360037003400,22-02-2008,Male,Service,Yes,2,4,3.4,0.15
fffe3300300037003900,14-05-2008,Male,Product,No,3,5,7.8,0.69
fffe3900320031003700,08-02-2008,Male,Product,No,3,5,,0.48
fffe32003300300034003300,28-09-2008,Male,Service,No,2,6,7,0.6
fffe31003000390035003300,04-02-2008,Male,Product,No,3,7,8,0.84
fffe31003100360031003100,09-09-2008,Male,Service,Yes,1,1,0.9,0.05
fffe32003200370037003100,04-06-2008,Female,Product,Yes,2,3,3.2,0.23
fffe31003900360034003100,13-03-2008,Male,Product,Yes,1,3,3.1,0.23
fffe31003600390031003500,04-12-2008,Female,Service,Yes,3,,7.6,0.75
fffe33003300350030003500,08-09-2008,Male,Service,Yes,0,2,2.3,0.14
fffe32003000380035003900,23-08-2008,Female,Service,No,3,7,9.4,
fffe32003900330037003500,20-09-2008,Male,Service,No,2,6,9.2,0.77
fffe31003900350034003800,09-12-2008,Female,Product,No,3,7,8.9,0.73
fffe32003500360036003100,20-06-2008,Female,Product,No,2,4,5.1,0.39
fffe31003400350039003400,29-07-2008,Female,Service,No,3,6,6.8,
fffe31003800320032003500,03-02-2008,Female,Service,Yes,2,3,,0.42
fffe32003600310037003700,08-11-2008,Female,Product,No,2,4,6.6,0.43
fffe32003600370038003500,22-02-2008,Female,Service,Yes,2,2,4,0.17
fffe32003500300032003400,08-12-2008,Female,Service,Yes,1,2,5.9,0.47
fffe31003700320037003600,15-12-2008,Male,Service,Yes,1,2,3.2,0.14
fffe3200350038003700,07-12-2008,Male,Product,No,4,,,0.75
fffe32003500380036003700,24-02-2008,Female,Product,No,3,6,6.5,0.62
fffe3400360032003300,22-12-2008,Female,Service,Yes,0,1,3.3,0.18
fffe33003000310038003700,12-08-2008,Male,Product,Yes,2,5,5.7,0.37
fffe32003500370036003700,12-04-2008,Male,Service,No,2,4,4.5,0.39
fffe33003200390032003700,18-11-2008,Male,Product,Yes,4,6,6.7,0.65
fffe32003200330038003800,04-05-2008,Female,Service,No,2,5,,0.49
fffe33003000390034003300,21-11-2008,Male,Service,No,3,7,6.3,0.57
fffe3800320032003300,12-09-2008,Male,Service,No,0,1,,0.09
fffe31003100310036003200,09-09-2008,Male,Product,No,3,6,8.1,0.69
fffe3600330034003000,19-05-2008,Male,Service,No,2,3,3.5,0.19
fffe32003000340036003700,06-07-2008,Female,Service,No,0,1,2.4,0.13
fffe32003000330035003300,06-03-2008,Male,Service,Yes,2,7,8.6,0.7
fffe32003100370039003100,14-07-2008,Male,Service,No,2,5,6.9,0.63
fffe3600340037003200,12-07-2008,Female,Service,No,2,4,4.8,0.4
fffe32003800390032003700,13-03-2008,Female,Service,No,2,5,8,0.59
fffe3300310036003500,10-07-2008,Female,Service,Yes,3,6,4.4,0.36
fffe32003300320033003900,19-12-2008,Male,Service,Yes,2,5,8.2,0.64
fffe32003700370036003800,17-11-2008,Male,Product,Yes,0,1,1.2,0.1
fffe33003300300038003700,24-06-2008,Female,Product,No,3,6,4,0.34
fffe3800360037003600,22-03-2008,Female,Service,Yes,2,4,4.4,0.21
fffe31003900350031003500,18-04-2008,Male,Product,Yes,2,6,6.3,0.62
fffe33003100320035003400,16-06-2008,Male,Service,No,4,6,5.9,0.53
fffe31003700380034003300,24-06-2008,Male,Service,Yes,1,,4.6,0.42
fffe32003800350038003500,15-05-2008,Female,Product,Yes,2,4,6.1,0.58
fffe3200300039003400,08-01-2008,Female,Service,No,2,6,6,0.54
fffe3300310031003800,19-05-2008,Female,Service,Yes,2,3,6.2,0.44
fffe31003700340032003900,10-09-2008,Male,Product,Yes,0,1,4.9,0.25
fffe31003400340038003000,30-04-2008,Female,Service,No,2,3,4.7,0.26
fffe32003000380031003800,12-07-2008,Male,Service,No,2,,6.4,0.62
fffe31003900360034003900,04-10-2008,Female,Service,No,0,1,2.5,0.07
fffe31003400300039003300,19-05-2008,Male,Service,No,0,2,4.9,0.29
fffe3600360036003800,11-11-2008,Male,Product,No,4,8,5.6,0.52
fffe31003300390033003800,01-09-2008,Female,Product,Yes,1,3,2.8,0.2
fffe32003800310034003900,17-06-2008,Female,Service,Yes,4,5,6.7,0.49
fffe3700330032003100,22-09-2008,Female,Service,No,3,5,7.5,0.58
fffe3800310032003400,07-09-2008,Female,Service,No,3,6,6.7,0.53
fffe33003300360030003300,16-04-2008,Male,Service,Yes,2,5,3.8,0.31
fffe32003900390033003400,12-06-2008,Male,Service,Yes,2,4,5.4,0.41
fffe32003000360031003900,11-08-2008,Male,Service,No,5,8,9.8,0.87
fffe32003100300035003200,04-09-2008,Male,Product,No,2,,6.5,0.54
fffe31003500390036003100,23-11-2008,Female,Service,Yes,2,4,,0.41
fffe31003300310035003900,11-05-2008,Female,Service,No,3,7,,0.79
fffe3800350033003500,17-06-2008,Male,Product,No,3,6,6.6,0.52
fffe31003000380032003800,17-06-2008,Male,Service,Yes,3,,5.8,0.43
fffe31003700330034003900,27-10-2008,Male,Product,Yes,3,6,7.7,0.61
fffe32003300350035003600,27-09-2008,Female,Product,Yes,3,6,5.5,0.48
fffe32003700340034003200,13-06-2008,Male,Service,Yes,3,5,8.5,0.67
fffe33003000380038003600,07-05-2008,Female,Service,Yes,1,2,6,0.42
fffe31003900380038003700,07-01-2008,Female,Service,Yes,1,3,4.3,0.37
fffe33003200360031003900,26-02-2008,Female,Product,Yes,0,1,0.6,0.04
fffe3700310039003700,31-08-2008,Female,Service,Yes,3,4,4.8,0.43
fffe32003000370037003600,07-06-2008,Female,Service,No,3,6,8.3,0.78
fffe310033003700,10-11-2008,Male,Service,No,2,,5.3,0.38
fffe3700370036003800,17-11-2008,Female,Service,Yes,2,3,4.7,0.32
fffe3100340035003600,08-09-2008,Male,Service,Yes,1,,4.5,
fffe33003300330039003700,12-05-2008,Female,Service,Yes,0,1,0,0
fffe31003200340036003600,30-06-2008,Female,Service,Yes,3,4,6.3,0.45
fffe31003600350039003200,08-07-2008,Female,Service,No,2,5,,0.72
fffe32003900330037003700,03-09-2008,Male,Product,Yes,1,5,7.4,0.53
fffe31003300380032003100,28-09-2008,Female,Service,No,1,1,3.3,0.22
fffe31003000320038003500,24-02-2008,Female,Product,No,4,7,7,0.63
fffe31003800370039003800,05-08-2008,Female,Service,No,1,3,6,0.39
fffe31003100310033003700,04-02-2008,Male,Service,Yes,2,3,3.9,0.21
fffe32003000300032003700,07-02-2008,Female,Service,Yes,2,4,3.6,0.24
fffe33003300380039003600,20-05-2008,Female,Service,Yes,1,3,4.2,0.3
fffe31003000380037003200,16-07-2008,Male,Service,No,3,7,6.7,0.58
fffe32003700350035003900,31-05-2008,Male,Service,No,4,7,7.7,0.71
fffe31003700340035003600,30-08-2008,Female,Product,Yes,2,2,3.9,0.25
fffe33003200380039003900,18-06-2008,Male,Service,Yes,2,3,6,0.46
fffe3600370031003700,01-11-2008,Male,Service,No,3,7,,0.59
fffe32003100370033003600,13-08-2008,Male,Product,Yes,3,8,9.8,0.95
fffe3800390032003500,01-09-2008,Female,Service,No,3,8,8.1,0.71
fffe32003500330030003400,11-07-2008,Female,Service,Yes,3,4,3.6,0.31
fffe31003100370032003600,29-05-2008,Female,Service,Yes,2,3,6.7,0.43
fffe33003400380037003000,22-01-2008,Female,Service,No,1,5,6.2,0.55
fffe360033003200,11-09-2008,Female,Service,Yes,2,5,4.1,0.36
fffe3500300030003500,25-06-2008,Female,Service,Yes,2,4,7.9,0.66
fffe32003600340038003200,25-10-2008,Male,Service,No,2,4,6.4,0.6
fffe32003200300039003800,30-04-2008,Female,Service,No,3,6,7.6,0.64
fffe31003600370036003400,31-05-2008,Male,Service,No,2,6,,
fffe32003300340036003800,14-06-2008,Female,Service,No,1,4,5.4,0.34
fffe33003000350031003400,18-03-2008,Female,Service,No,4,7,6.3,0.51
fffe3100370036003800,17-08-2008,Female,Product,Yes,3,5,5.4,0.39
fffe3400300039003400,17-08-2008,Female,Service,Yes,1,3,6.6,0.47
fffe33003000390031003000,09-12-2008,Female,Service,Yes,3,4,6,0.48
fffe3900350032003500,22-01-2008,Male,Product,No,4,8,8.9,0.81
fffe3200350031003500,11-04-2008,Female,Product,Yes,3,4,4.6,0.35
fffe31003800310039003600,04-05-2008,Male,Service,Yes,3,5,5.1,0.28
fffe32003100350037003700,03-09-2008,Female,Service,Yes,0,1,,0.14
fffe32003000390037003300,26-09-2008,Male,Service,No,3,5,6.2,0.44
fffe31003300320033003200,28-06-2008,Male,Service,Yes,2,2,3.9,0.19
fffe32003800310037003100,31-08-2008,Male,Product,No,3,5,8.1,0.65
fffe32003200320032003700,20-07-2008,Male,Product,Yes,2,5,5.8,0.54
fffe3400330036003100,31-05-2008,Female,Product,No,3,,7.1,
fffe3700310035003700,15-11-2008,Female,Service,No,1,,6.3,0.47
fffe32003600360034003900,27-07-2008,Male,Service,No,2,6,7.4,0.57
